ID,Label,Timestamp,xAcc010Hz,xAcc015Hz,xAcc020Hz,xAcc025Hz,xAcc030Hz,xAcc035Hz,xAcc040Hz,xAcc045Hz,xAcc050Hz,xAcc055Hz,xAcc060Hz,xAcc065Hz,xAcc070Hz,xAcc075Hz,xAcc080Hz,xAcc085Hz,xAcc090Hz,xAcc095Hz,xAcc100Hz,xAcc105Hz,xAcc110Hz,xAcc115Hz,xAcc120Hz,yAcc010Hz,yAcc015Hz,yAcc020Hz,yAcc025Hz,yAcc030Hz,yAcc035Hz,yAcc040Hz,yAcc045Hz,yAcc050Hz,yAcc055Hz,yAcc060Hz,yAcc065Hz,yAcc070Hz,yAcc075Hz,yAcc080Hz,yAcc085Hz,yAcc090Hz,yAcc095Hz,yAcc100Hz,yAcc105Hz,yAcc110Hz,yAcc115Hz,yAcc120Hz,zAcc010Hz,zAcc015Hz,zAcc020Hz,zAcc025Hz,zAcc030Hz,zAcc035Hz,zAcc040Hz,zAcc045Hz,zAcc050Hz,zAcc055Hz,zAcc060Hz,zAcc065Hz,zAcc070Hz,zAcc075Hz,zAcc080Hz,zAcc085Hz,zAcc090Hz,zAcc095Hz,zAcc100Hz,zAcc105Hz,zAcc110Hz,zAcc115Hz,zAcc120Hz,snd0025Hz,snd0050Hz,snd0075Hz,snd0100Hz,snd0125Hz,snd0150Hz,snd0175Hz,snd0200Hz,snd0225Hz,snd0250Hz,snd0275Hz,snd0300Hz,snd0325Hz,snd0350Hz,snd0375Hz,snd0400Hz,snd0425Hz,snd0450Hz,snd0475Hz,snd0500Hz,snd0525Hz,snd0550Hz,snd0575Hz,snd0600Hz,snd0625Hz,snd0650Hz,snd0675Hz,snd0700Hz,snd0725Hz,snd0750Hz,snd0775Hz,snd0800Hz,snd0825Hz,snd0850Hz,snd0875Hz,snd0900Hz,snd0925Hz,snd0950Hz,snd0975Hz,snd1000Hz,snd1025Hz,snd1050Hz,snd1075Hz,snd1100Hz,snd1125Hz,snd1150Hz,snd1175Hz,snd1200Hz,snd1225Hz,snd1250Hz,snd1275Hz,snd1300Hz,snd1325Hz,snd1350Hz,snd1375Hz,snd1400Hz,snd1425Hz,snd1450Hz,snd1475Hz,snd1500Hz,snd1525Hz,snd1550Hz,snd1575Hz,snd1600Hz,snd1625Hz,snd1650Hz,snd1675Hz,snd1700Hz,snd1725Hz,snd1750Hz,snd1775Hz,snd1800Hz,snd1825Hz,snd1850Hz,snd1875Hz,snd1900Hz,snd1925Hz,snd1950Hz,snd1975Hz,snd2000Hz,snd2025Hz,snd2050Hz,snd2075Hz,snd2100Hz,snd2125Hz,snd2150Hz,snd2175Hz,snd2200Hz,snd2225Hz,snd2250Hz,snd2275Hz,snd2300Hz,snd2325Hz,snd2350Hz,snd2375Hz,snd2400Hz,snd2425Hz,snd2450Hz,snd2475Hz,snd2500Hz
8,vnt,6.84,1074.695817,732.3211411,1281.952497,3101.616722,1352.82634,760.8907137,982.2844018,9476.249214,13548.17375,4233.047711,599.5914445,420.9289445,1875.146587,1925.768358,842.4622576,340.0526036,653.1523746,4950.708559,4675.223732,90.29375655,798.9146693,1050.908319,1115.074132,1099.180077,414.2351304,1035.453966,826.8150462,1044.859757,1902.848154,1093.014181,1236.331542,3172.602069,1445.7597,719.8221525,440.6500822,563.2073245,1113.043983,1229.739109,310.2579533,775.605004,1041.604228,1032.581801,416.4169358,860.5014692,976.339506,849.412408,578.5189431,479.1632518,1076.66208,1053.710556,680.4512335,1533.497948,1493.794317,6023.010847,8686.561788,2606.361311,557.5465896,454.2362239,1717.463844,2208.396682,472.7866551,960.326574,1327.919311,1684.825262,1995.417051,1199.315531,1417.328996,629.2063791,651.8875305,0.030627829,0.051036617,0.111332991,1.845745372,0.237769866,3.33001736,0.358129088,2.890309543,1.274685291,2.151204985,2.70488057,2.093322096,2.417308547,6.477197128,1.527044929,1.039988586,1.651461062,2.61914104,1.585814653,2.826635341,8.422234517,13.99292993,7.438981236,12.73749103,8.08594897,12.77546155,10.78309391,4.450106905,12.63366047,13.32567398,19.0242265,8.287629567,5.575749967,1.057528939,6.644392876,5.578458728,4.775173021,4.793816674,4.04502159,4.618300272,2.34249769,5.777540508,2.87129136,0.723797671,0.623734909,0.814240884,1.507320628,2.73571557,1.225420635,2.855907375,2.933931722,5.792042024,4.140718796,5.615433066,3.84405027,3.627395652,1.681699372,3.765239368,1.733343008,2.787335032,2.320060279,3.838599809,1.38963184,3.998386601,4.08537787,3.580428455,4.922830514,2.788442506,0.857664927,1.199144949,2.962463252,2.38338694,5.965999801,0.592769487,2.278159335,3.00050229,4.510809233,0.890925354,4.847651376,2.312023842,1.842316863,4.673774102,3.114305454,1.662642187,3.905650711,3.296558813,3.10015482,2.571136688,2.229141481,0.714852261,1.245560674,2.597775852,3.294893084,3.606278101,5.557450399,1.05741852,3.922035653,0.581082626,2.492104945,1.26687487
8,vnt,6.88,1529.633824,987.828637,1835.424197,3236.077474,915.8434968,710.5372894,721.5632663,8963.885665,13033.4939,3001.625085,919.6708281,652.0931976,1340.627968,1594.927753,363.7735704,316.5487803,643.7546794,4881.002545,5104.30604,927.799892,539.5402815,487.427721,800.9015093,1357.730041,675.138522,643.8410066,802.218116,1277.794649,1092.800577,1038.745564,2245.626899,3224.640106,1328.170478,698.830574,178.4567645,648.4155615,1189.875017,826.7595097,237.3258427,443.1641004,303.3066368,755.1706674,360.0473359,675.8269819,544.0955076,553.0319487,1088.813954,446.8216058,1261.941306,1620.465497,1717.71253,1318.369437,985.8166441,5186.054473,8888.340585,2424.971351,725.8168566,1031.348709,2224.250733,2583.29454,1269.115044,1045.128283,978.9238074,614.9315342,1458.85929,446.8522556,1443.729749,1385.360694,1229.990475,0.044093468,0.032519257,0.018064931,2.064125572,0.206304546,4.100595066,0.675242842,2.859183902,2.050073461,2.156401324,4.320203407,2.534969231,1.862493251,11.53074217,4.097158447,1.418969988,1.320084274,3.906538466,2.844330045,6.000224221,7.735541289,9.455046772,13.21875808,11.05298842,6.574464458,17.05484643,6.212120934,2.430949795,17.47830954,19.46811031,17.02384986,9.718995869,8.260322926,0.537134693,5.605672112,5.109045404,7.971536683,2.909436561,3.210265398,8.859548888,3.888421135,7.123283649,2.20634792,3.040978915,0.624716052,0.199909811,1.258103607,4.819134996,1.435620244,2.06345941,2.273946908,2.095832912,5.757200293,5.049521043,2.8011593,8.411878665,0.484729851,0.793039987,3.098089575,0.870018065,3.186873848,5.055586732,1.000433574,3.557376592,4.614608608,5.543088246,3.831397726,2.719372139,1.511482129,0.425448643,3.424738344,4.951657727,5.492440689,2.618481207,4.628000136,4.488353285,3.735218597,0.675853219,4.860251884,4.278683149,1.602294003,4.04209916,4.61797459,2.594021146,4.627111206,2.712993724,3.885853382,5.092961278,2.420133489,1.218449814,0.60550693,2.708675596,0.964645268,1.354389582,5.122561256,1.637722563,2.49105632,0.512092909,1.948405545,0.534006456
8,vnt,6.92,683.6874846,962.0258524,2149.366143,3223.315975,1171.249492,700.5659538,815.0826181,8810.302403,12821.4314,2930.264829,667.5085602,311.4717518,1022.18788,1942.983336,576.6625866,306.6487221,1090.054569,5578.189633,5433.999931,1385.02585,790.4119813,1003.494118,1073.474403,1705.117386,827.3085595,769.2208638,916.1521713,1630.410058,1466.584284,1185.643256,3502.138472,3113.029568,233.3480276,356.2935116,237.2521979,587.251274,677.6824712,503.2187722,50.86756187,409.8639773,853.8526556,814.1912796,368.7216082,392.5742622,102.3206416,131.1711131,889.6603951,111.553805,806.3946309,1554.398758,1535.051406,669.6592773,1127.166009,6427.628727,9204.816918,2498.197762,552.182642,800.9570529,1721.708602,2385.455031,837.2118906,645.0394994,637.381607,1010.124854,916.9190293,398.1510744,1222.580566,1590.962928,1884.516892,0.023634759,0.084970611,0.07347019,2.473424993,0.255380895,4.442176316,0.904974757,4.996167711,2.406792817,2.978934043,4.466260423,0.778179486,4.291695685,10.49851278,5.85381057,1.427488503,2.228059226,4.835747802,3.032188334,8.522384727,6.523644398,8.69907032,4.804230498,2.454372016,4.05969168,11.44559766,16.07617142,2.374367854,11.78455618,14.84430798,15.44095205,8.226026168,9.297313966,3.839405903,5.138323347,4.189531977,1.656240341,3.111115885,1.968542871,22.29111549,5.534527077,4.306872075,4.608594237,6.01125516,1.102868685,1.307943186,1.885760918,4.562774278,1.422670285,1.314125622,1.847585442,2.0581667,4.062950457,5.652374019,2.924974517,12.83624092,3.12035892,1.494631572,3.315024727,1.720700139,2.492205492,4.578111191,3.105515274,2.100455609,4.802492753,6.534300808,4.066188497,4.653445674,2.960863777,0.895702219,2.441283012,4.143182256,3.387996767,2.404162349,3.781644027,4.054979808,1.09647877,1.905077917,3.385978459,3.241010155,2.569222059,4.669975264,6.648157109,2.006935622,5.406827504,1.613045902,1.31176435,6.976476834,3.086716582,2.158027707,0.986863739,3.223145938,2.691352461,2.947004175,3.864783701,2.142586972,2.568577265,1.120840309,2.350616527,2.437824253
8,vnt,6.96,512.7322142,594.7092621,1671.366783,3325.678782,764.160123,1128.711684,219.2925892,9379.685689,13241.08363,3242.423697,464.7580621,309.6422124,1311.145589,2123.826184,468.5406753,139.5705737,1752.732796,6360.698881,4840.015046,561.6151361,1115.776164,980.844182,1452.240631,1938.399118,124.1731707,1513.878539,2128.345596,2823.695532,2220.940811,541.9679334,3915.666454,3728.196085,1259.874821,509.3241872,470.5608878,318.9844355,124.2201119,433.4058915,137.4204333,532.2844196,925.152424,1098.886158,555.6449383,367.4814859,595.2818026,277.0186405,554.6618769,1059.381864,429.1478867,1360.662356,456.4752933,665.1197262,1525.788679,7680.58297,9630.94403,2163.912146,589.4451501,150.3355064,724.9071736,1933.458975,682.798998,400.1761078,366.3327371,1206.797125,1414.010285,1141.384931,961.4919477,1135.305183,1746.600889,0.051653982,0.059754505,0.100908796,2.970917591,0.477214027,5.384055798,1.178822458,3.740496802,1.242233748,1.610203214,4.19639817,1.383429017,5.981376078,8.306250337,4.625412406,2.383902459,1.50208222,3.349627437,1.095430895,11.88101808,2.715251097,16.50886041,9.506005259,15.28677063,12.04633725,7.410510043,26.6292497,8.010349425,18.60641658,1.51874974,9.563496766,8.855156968,10.71368484,9.713371183,14.07008462,7.52986285,14.01012775,11.2675901,5.85011797,22.75139267,6.108394815,2.922729697,3.360821598,6.161369633,2.242098741,2.295545362,2.126268033,1.271721514,4.677099028,3.157765988,2.923641778,4.732663829,0.439155098,6.99752857,0.829435108,16.46213562,8.637176438,1.798761332,3.039205702,2.301387279,1.050515313,3.873013685,6.710172127,1.103375476,5.440367918,5.831003492,7.23168632,5.233048886,3.564148257,1.332507082,2.324514805,2.269663464,2.417442226,0.625316482,2.210123956,4.104245968,2.116135527,2.823651904,3.261194336,0.311238289,3.06859888,3.451114856,6.399908784,0.716639791,3.723019007,2.25970545,1.973251682,3.262875152,3.517738333,1.592623626,3.025710418,3.850853055,2.354033633,3.933097646,3.424434347,1.63977011,2.101095622,2.777201963,2.779393671,3.000160848
8,vnt,7,960.8207081,344.5670668,1958.338762,3627.550088,1919.827963,1186.843426,1974.061223,10696.59373,13616.58516,3177.274863,339.230719,465.3227193,1564.046195,1983.21241,263.7797683,458.4316016,2466.217002,6290.280936,3964.106021,717.7450913,950.3418789,177.3703276,1456.28568,2463.238001,1220.731857,1437.030018,2388.476862,2783.453676,2667.005989,2054.199629,3065.026048,3980.288493,1725.516332,416.7686728,796.9637794,306.7283177,484.5039177,575.0500214,468.5973776,622.6969049,360.70902,980.9184743,900.5454035,859.0826012,1042.134152,827.9280013,596.3040692,1612.124218,1690.328627,1323.426593,583.0015398,342.2415191,999.7415401,7294.804637,9904.297139,2514.821766,782.0625681,755.4626755,1170.367437,1180.286545,1276.105438,1431.624518,932.6323047,1807.143285,2493.33005,2191.135497,1729.177343,1553.978106,1245.636522,0.221857553,0.208471761,0.151632317,3.199990532,1.1365647,6.302435529,2.898352671,4.169268799,2.862758458,6.050090877,3.818146301,1.480211199,5.156293697,8.876923813,5.36777668,4.322172921,4.650405262,4.716222014,4.385705847,13.51588652,17.32927373,18.49292833,9.82502477,24.30908877,20.02251135,26.15087494,22.13348733,15.51534083,19.27788826,23.84740134,14.41438621,11.16929301,13.98347284,12.88288979,23.39515091,9.306837282,16.9833277,18.19173824,10.58696241,15.48566657,4.7776025,8.085353824,1.646303594,8.688406323,5.24641012,3.065508221,3.051313703,2.845892497,5.659845758,2.79043045,1.085817492,7.837503629,2.005923861,9.691124332,2.892839642,15.22476621,12.01630715,2.828551917,2.523961366,3.271265975,1.365514475,2.177060917,9.791288387,0.901846512,5.822565856,4.333991353,7.55817137,6.839784373,6.542330966,2.810073597,2.83285315,5.556190546,3.175902917,2.86607429,2.312703888,5.301552995,4.465618306,1.16866048,3.524657058,4.869345272,3.213363808,1.333310114,2.901619714,1.996095072,2.746775539,4.840441269,1.744160755,5.654962831,4.967641896,1.130693251,2.429965043,4.372813272,3.218411213,1.951615171,2.662227624,1.224968093,1.321269546,3.699825641,2.323314394,1.810023807
8,vnt,7.04,373.0581131,446.7912011,2245.752814,3796.46789,1624.105173,852.2598566,1857.465726,10946.96555,13622.68336,3363.592628,327.9955622,297.0309231,1586.588039,1834.448567,219.8990148,717.4640122,1935.4279,5276.560026,3348.323189,483.0110587,1004.620812,1108.653979,1204.184602,2987.281675,1623.384879,700.728939,1332.4606,1196.180538,1926.397783,1966.591723,835.8987164,3429.472084,1596.423846,633.9742167,1198.880225,1031.489087,1112.208814,563.090235,534.9800666,603.8108745,414.098611,626.9277537,603.7714619,1057.415175,796.2791402,1325.44269,1095.811353,1873.906005,1678.327531,949.9115761,747.4983048,491.9478261,636.1121147,7222.089431,10021.63648,2066.225577,1091.70991,1446.71856,2060.098383,1202.336449,1815.624973,2099.530103,1998.248004,2804.097781,2174.25377,1996.639464,1966.936439,1030.013617,571.6397376,0.239406456,0.308826826,0.267586448,3.075308776,1.105921034,6.943986636,3.094198122,3.224668465,3.655022198,2.175581465,3.347739912,1.39481148,3.824180602,11.37981595,3.022778258,3.764275771,7.735934234,7.8988323,9.361911563,8.639689987,25.37958771,9.936094561,2.342223043,19.09598883,17.97343281,29.99348369,13.84950549,14.03065563,0.767278461,37.67825023,17.06630575,10.40888006,14.89998888,9.855866957,20.40993585,6.77745596,10.9395339,16.25870161,11.59773919,16.22728254,6.981373552,6.610256584,2.917796269,8.295180655,7.772021891,5.174212141,4.929044973,3.832958435,3.523829854,1.191737156,2.046827858,7.954001444,8.819919935,7.90297066,1.310104006,5.420612619,14.15598053,4.807453549,1.637461145,5.366348073,2.141287436,3.815927245,8.069044158,1.034324724,4.456509512,1.160861675,5.367267087,8.517880558,7.919818862,4.124552838,2.296374025,4.49199903,3.153004685,4.43293993,1.869589502,5.421635375,6.762086705,0.954670223,1.638541205,7.188752904,4.655209791,6.18481579,2.137264902,3.323385983,4.848694995,6.229604494,1.067811118,9.146770081,5.49103882,2.525740041,2.596104664,4.194055278,6.353452394,3.105193139,2.068086243,3.255048681,2.146781753,5.226844448,3.609339819,2.270412501
8,vnt,7.08,915.9977798,821.5794412,2373.429841,3646.246684,1069.783393,475.5596523,1189.850371,9381.769936,12955.29157,3306.435254,395.3713957,585.6969037,1524.388259,1652.124097,88.51558397,757.307161,529.1744067,4476.963499,4160.802472,946.3133673,699.5210058,1271.304919,701.4186575,2846.211717,2099.724393,905.063233,269.5329228,443.7901473,1007.136666,1040.846472,2056.114844,2864.871399,713.4874782,1120.853631,1363.441096,763.4658771,1427.763586,1173.436868,1071.32336,548.8171675,544.8952304,624.9649534,462.068212,661.6216333,601.650036,1401.633326,554.1758244,1788.467809,547.6388728,657.7038446,574.7819843,1451.443535,2230.904454,7971.545353,10147.77439,2643.763795,1111.824641,758.6856302,2282.758992,2230.338016,2069.142421,1595.718234,1253.085446,2765.975068,1543.824638,1571.697507,1646.529771,576.4952135,698.6329852,0.079854511,0.21615933,0.358711985,2.555230205,0.441830454,6.419311312,2.231142352,4.998489244,2.818331395,3.622123938,1.477969802,0.755626546,3.372655631,18.58106009,4.245068868,1.529761213,5.240867517,9.916052346,10.92088671,4.715109466,17.49419663,4.544802662,3.962084152,7.555040623,7.685550041,18.11401428,20.20482224,12.33150632,16.4455076,32.0645145,16.92453294,7.893901715,9.488784881,5.356140031,10.33862922,5.157850838,7.80698041,6.502632419,6.283554746,21.48695596,8.951687426,7.783058393,2.84046678,4.280015008,7.462774987,7.200699876,4.505011241,2.728881007,1.161658355,2.244970458,5.564839475,5.665004318,11.27748412,3.234383957,4.517476796,10.37099463,13.43312766,6.682863152,2.903803261,4.871428862,2.16920215,4.603940303,3.464040717,1.943740122,5.94472635,2.437784925,3.726432537,5.125281867,4.252251969,3.358710989,2.205237573,3.397668764,2.452803306,3.772537371,1.903627423,3.285600911,9.530736536,3.658325475,1.431619767,3.698431979,5.034518558,8.021870192,4.724663932,1.635231313,6.108589077,8.311883553,4.20026029,6.469885762,2.821458036,2.552835169,4.457605548,3.991218973,6.573221142,6.562737841,2.589053176,5.474104804,2.753851821,6.485514296,1.783608409,2.498065828
8,vnt,7.12,1583.592747,545.3340558,1947.706817,3456.867663,1461.726854,308.6086004,596.9563678,7636.21758,12151.27885,3046.819447,637.429604,447.5317849,1269.896863,1569.172626,37.35894402,847.0357079,1806.465764,5046.169676,5001.426221,1886.000976,1233.940257,940.5024564,151.7529065,2273.866648,1988.698943,1069.023832,646.2541498,1140.926301,1282.204401,1349.830432,2496.889865,2464.240368,683.0530229,1220.772481,1152.577076,204.7473571,1195.539069,1657.437315,1621.267104,946.050465,885.3959489,1080.011914,755.0345428,818.7329909,1190.294579,1317.352653,716.3800065,1452.907175,939.6644951,982.2950839,1104.765504,1660.706675,1673.56486,6848.949327,10250.42766,2327.390928,1189.252915,397.0896778,1915.203783,1838.288608,967.848943,813.1801407,282.4571948,2012.360549,1726.080974,1502.779882,1860.935669,1159.726742,981.7776474,0.189792479,0.279334318,0.250570487,2.643298899,0.163308629,6.076385058,0.663730817,3.547132859,5.131819182,1.651056952,4.650026055,0.994949278,4.310952196,22.60522331,7.895668708,1.7786592,2.583474851,12.907497,10.30568773,6.484932674,13.32740786,4.06174623,9.781298771,6.847158862,4.595590186,18.47207831,21.69820725,16.56806894,7.826365016,19.21868208,23.18577987,9.696336177,5.235717757,3.034770861,4.035749787,6.236835608,4.894773591,2.92964433,1.248102092,14.25547978,2.97839943,11.1311111,4.228194922,5.886754361,6.088331984,5.643801932,2.481768248,0.498720266,5.434723738,2.494295728,7.627527632,6.355893464,8.304036217,11.48159436,7.107343593,18.98430668,8.133684205,7.179189686,3.649047966,3.670494987,3.513805946,1.536324843,1.903631056,5.050288471,6.777311593,4.768955979,3.676669786,4.083512266,2.712061308,1.978084883,2.573514638,2.20890507,2.152598819,4.444901007,2.35488519,2.534094907,10.28358352,9.111830466,2.348973556,6.060579076,3.852418566,7.29946955,4.494476855,3.096492503,4.450204769,8.362634867,6.286039744,4.74446706,2.8783087,3.39742957,4.330542708,3.361001664,8.41066538,7.281375109,5.376193011,5.957095473,1.093683096,3.984790897,2.496760724,3.828300932
8,vnt,7.16,1452.20383,609.3673237,1701.230242,3062.864202,1388.985051,324.4372512,645.4941709,7556.567294,12050.45201,2971.913372,911.7745557,775.5042062,1499.962402,1660.779304,292.2440602,837.9338248,1840.055125,4811.637471,4346.798095,1555.9886,1248.902413,672.6759354,463.2924857,1430.853181,800.1477954,892.906722,346.5131033,1112.394814,1726.823248,1773.72701,1197.853441,2444.776603,434.7567172,1567.271385,943.5606028,341.7990585,766.9997833,972.9087063,1544.506448,837.7844461,809.9696729,1037.91787,918.0615436,1311.844092,1030.003031,444.2848864,1140.098645,1209.17766,667.3563108,1432.032032,649.4568756,964.2760905,1056.978648,6257.808729,10610.55593,3113.746322,1232.308437,985.851345,1125.363385,1604.469916,755.8282488,422.4021373,245.4905046,1500.116209,1384.107827,897.1747063,1607.607385,777.1916918,665.890739,0.10150775,0.327689089,0.227064762,2.637988236,0.177735527,6.443312147,1.175219261,5.895527051,0.858142838,3.707147368,6.387011895,0.751601623,7.059566452,27.22102201,7.706732531,1.823952979,1.877624374,12.3717308,9.104459001,6.647147396,11.45461989,10.87425766,14.68568351,8.316158911,2.251536429,25.81052669,10.37865727,16.10862026,15.74083895,9.130151271,32.57981921,15.62169584,3.336068626,5.412142111,6.988557702,2.944128113,3.971783978,5.594773073,3.900635503,7.157367177,4.542386318,11.69077833,8.031938654,8.485388128,4.216665789,2.440769953,0.813884069,3.778363598,6.002691133,4.434163833,8.500985831,7.750106005,4.301539386,12.63856221,6.30244441,16.76242573,4.513301554,5.127553793,3.481784508,3.011134214,4.348971179,8.151686393,4.198317188,7.577072329,5.318825696,3.807534037,10.34589716,4.391164486,1.939227404,1.252109861,1.637988881,3.25876389,4.275077923,5.579819495,4.105439528,4.901305888,10.33915581,10.21948487,2.041622257,7.617453616,3.607291859,5.264248128,2.570106622,0.953910378,2.70038705,5.393876256,4.39231369,4.836337142,3.408618154,4.069349134,2.077823249,0.570448658,8.75937552,4.932321932,4.810424415,4.594275452,2.645459912,0.510274575,2.464232157,4.4409208
8,vnt,7.2,883.4158406,374.9439695,1433.339236,2653.235233,806.6077549,540.6997984,408.0094275,8187.457899,12777.32755,3769.008246,414.3123239,1030.459767,1746.624978,1841.00124,76.03779746,649.9805784,569.443783,3538.254784,3590.900679,631.9429261,802.9962454,250.1256756,540.5400914,880.2885189,115.3465165,847.6546889,790.4362451,226.907077,1336.777807,1692.566633,1826.580027,2780.855311,1580.309012,1773.713875,488.9844298,513.2396617,898.7415771,462.4039767,1235.967119,484.1151738,554.7449468,842.8415203,580.086497,1251.04801,484.0779747,400.5693203,872.2320438,1065.075719,958.5610937,1646.520617,721.8170035,542.6449387,911.0443504,7233.964533,11051.96522,3673.485468,739.5457473,1204.467531,1381.414142,1978.176293,1324.982354,420.8770986,294.7982574,1659.769082,1978.613975,762.2068481,966.6115481,632.9462578,380.0397499,0.228464562,0.248273273,0.282739104,2.934525084,0.62554912,7.36578279,0.489998016,4.659951035,3.213862016,1.588607821,2.611585539,2.065232745,7.303449618,23.43786127,6.892151304,3.600059625,3.463515335,11.42047171,6.796443543,9.049598652,13.3043751,22.81373409,13.28625881,20.39738339,18.2631721,37.10350879,14.30487395,6.371779731,22.30095738,23.03138374,28.58904046,16.92909444,10.41900149,6.978749757,11.27436078,4.945852437,2.538308525,4.370462254,8.384491406,18.14591581,4.603032255,8.013309424,5.444515142,4.427467535,4.384113243,0.832959186,0.364789857,5.634134161,2.867741906,6.084058947,8.559328364,6.008558955,2.740205601,10.15805862,6.076456171,8.224950988,8.021526519,3.198716244,2.383486157,2.001890538,5.616190658,12.49947577,5.232700094,7.115136132,2.997734255,0.906003152,13.71934342,3.990413572,0.687096335,0.45911485,0.271510365,7.570862475,5.397384496,6.168197647,3.473181044,6.320507985,11.05789327,5.938561568,2.037678895,6.084033634,3.897394743,3.947275954,3.064179636,2.053102158,1.470777143,2.787888109,1.770092544,4.235203769,2.557410011,3.015248164,0.732505926,1.962167913,4.943363504,1.220674435,3.226080652,4.031146482,4.920812254,0.417437178,1.286196254,2.706020449
8,vnt,7.24,432.5483584,191.1425239,1848.911772,2723.283405,445.4646092,369.3611178,906.7234709,9194.942531,13537.8217,3776.275114,542.6201552,411.138939,1488.9994,2356.454916,785.5069837,142.9898359,390.288842,3184.426605,3488.632077,1615.314075,810.8953301,219.8694114,836.6424441,1151.058843,393.7675632,1113.519986,1757.687217,1276.456198,602.7119803,1148.214646,2879.445873,3055.303963,415.8853953,1801.414757,1315.082611,1180.759783,1442.481879,1291.062787,1119.313325,118.0564264,616.0972326,1047.840928,1136.318233,739.6397141,325.8469506,624.4280402,726.547568,979.1571377,1773.102538,1552.838883,783.9932926,886.6979236,694.4209724,7110.132158,10918.10986,3050.298726,397.132479,1123.144758,1728.299499,1640.663403,1171.339345,257.387764,696.8418291,2277.77481,2756.149353,850.4985553,730.1350092,550.941857,259.375524,0.127564493,0.275324444,0.26692976,3.546695335,1.133094187,6.881805408,1.656560174,3.645125536,2.237719027,4.077191466,3.710121291,1.963477584,6.580675173,19.89599663,3.902120954,2.337273159,2.551148957,9.582092648,3.6147711,10.73323933,14.36769014,10.89322561,10.88579094,20.82882038,30.26294902,43.95923162,19.04231584,11.71718748,9.159017422,40.14323918,8.853059818,16.6435808,16.20638881,4.482409951,6.745454084,8.728827385,7.108419303,7.095523338,14.90978857,36.6605322,5.972404567,5.392322747,6.654115831,9.321095241,7.779380903,1.965281676,1.475151292,3.515909232,1.20159857,9.026724888,6.17850995,3.659832798,7.57875898,9.631103079,3.696820725,7.720502421,7.746502606,3.406731089,5.433215558,0.545426006,8.158439489,13.68843654,1.921560222,2.58601305,5.826795938,2.659245126,13.88775357,4.0722552,1.310655774,0.924333981,0.405155012,6.788759805,4.293830967,5.886346115,5.378586629,4.147381152,11.1907767,0.715071048,6.115074308,3.612332501,4.346019865,4.826854916,2.301005077,2.442552798,1.150568618,2.089782093,1.263955185,2.142588357,3.276076836,2.458427122,2.463705855,1.118537581,3.217870487,1.866457765,1.935492304,4.859601359,5.132793528,3.101907867,1.608809636,1.438338727
8,vnt,7.28,473.7855902,467.123149,1935.710713,3317.197186,1366.840649,443.3554029,1420.41099,10172.32497,13967.04202,3292.880905,667.1731406,972.2929162,1835.391001,2754.318176,1252.210756,356.8929834,446.6576034,3491.686608,2977.516322,906.2387769,1347.551267,1034.329913,1280.528602,1393.128181,957.6156073,815.3244694,2256.570052,2606.981196,1489.522843,588.7662328,2845.551011,3378.835618,1419.918272,1452.604129,913.1940269,1527.691257,1308.584646,951.2364555,966.7218093,600.9525069,278.0386217,1025.664614,1310.055985,180.8278319,479.9878026,524.3879788,960.3492459,515.3121822,1643.183828,1501.620841,692.4120307,1445.971844,1187.875609,7577.735555,10248.80174,2611.550247,582.2563195,823.8117161,1088.153135,665.7465134,777.912845,520.0514238,723.5389197,2242.110616,3039.662851,1351.182589,438.1880932,67.66969312,718.8677949,0.049144239,0.356815263,0.187704604,4.109589775,1.199147169,6.791059577,1.983113954,2.935954605,4.852759455,3.92924482,6.699957005,1.2275642,10.09464766,26.6330045,3.002500908,0.766244126,3.268704784,9.314618849,0.796626623,5.798662278,9.658289881,30.56682548,29.36851432,19.75356108,19.8461513,37.46109429,26.39970711,8.77636138,8.049817596,39.53253914,18.88025801,25.06895325,15.50380676,2.693818677,4.667961945,8.758220163,8.363531872,15.79435002,16.31344993,54.35386385,6.966984103,13.80738671,3.446281981,18.67496154,9.108218822,1.296001647,3.351291067,1.60983894,2.076266916,8.763460523,6.488547703,2.820285971,7.548889023,8.965528712,6.830822841,12.49782422,3.901844996,4.731361315,7.610873133,5.340866196,6.499914825,14.8780079,5.836452749,6.580854452,9.199670635,3.200520597,10.096214,4.147342486,1.456146077,1.578397691,2.128262996,1.627169214,1.029884331,3.617249644,9.091136517,1.869954964,9.707341227,3.785926038,5.03972203,2.730078896,6.254093859,5.989657173,1.487521493,3.349754308,1.067904372,0.817887056,1.933902351,1.448717403,1.56147508,1.932594963,3.435681455,0.51772096,2.676956015,2.175545577,1.140230463,3.813404016,5.15787902,7.39923843,1.079515288,3.216385886
